Date,Hour,Real-Time LMP,Day-Ahead LMP,Regional Power Demand,Gas Price ($/MMBtu),Generation Outages (MW),Gas_Marginal,Temperature - Boston (deg. F)
5/27/2019,15,17.57,24.16,11972,2.25,5496,1,61
5/27/2019,16,23.45,29.91,12667,2.25,5496,0,60.1
5/27/2019,17,30.74,32.6,13399,2.25,5496,0,59
5/27/2019,18,36.73,29.94,13728,2.25,5496,0,57
5/27/2019,19,28.02,27.35,13772,2.25,5496,0,59
5/27/2019,20,26.11,30.16,13794,2.25,5496,1,60.1
5/27/2019,21,32.58,23.52,13115,2.25,5496,1,60.1
5/27/2019,22,20.42,21.55,11798,2.25,5496,1,60.1
5/27/2019,23,15.39,21.12,10561.3333,2.25,5496,0,64
5/27/2019,24,19.12,20.97,9719,2.25,4787,1,64
5/28/2019,1,15.91,20.83,9573,2.25,4787,0,63
5/28/2019,2,15.33,19.75,9422,2.25,4787,1,60.1
5/28/2019,3,19.16,19.1,9179,2.25,4787,1,59
5/28/2019,4,30.34,19.82,9408,2.25,4787,0,57.9
5/28/2019,5,25.18,20.17,9850,2.25,4787,0,57.9
5/28/2019,6,27.85,23.17,11216,2.25,4787,0,57.9
5/28/2019,7,29.82,25.98,12189,2.25,4787,0,59
5/28/2019,8,25.18,23.22,12463,2.25,4787,1,57.9
5/28/2019,9,27.72,25.85,12618,2.25,4787,1,55.9
5/28/2019,10,36.76,25,12871,2.25,4787,1,57
5/28/2019,11,37.39,25.09,13315,2.25,4787,1,55.9
5/28/2019,12,29.07,26.96,13415,2.25,4787,1,54
5/28/2019,13,25.05,28.86,13456,2.25,4787,0,53.1
5/28/2019,14,29.84,27.97,13427,2.25,4787,1,53.1
5/28/2019,15,26.79,26.3,13386,2.25,4787,1,52
5/28/2019,16,36.67,30.39,13636,2.25,4787,0,53.1
5/28/2019,17,37.04,32.55,13957,2.25,4787,0,53.1
5/28/2019,18,37.4,29.61,13970,2.25,4787,0,54
5/28/2019,19,35.15,24.91,13738,2.25,4787,1,54
5/28/2019,20,28.46,29.3,13436,2.25,4787,1,54
5/28/2019,21,29.73,23.6,12549,2.25,4787,1,54
5/28/2019,22,27.83,21,11337,2.25,4787,1,54
5/28/2019,23,33.66,20.83,10269.5,2.25,4787,1,54
5/28/2019,24,19.63,23.03,10014,2.326,4636,1,53.1
5/29/2019,1,19.22,21.43,10218,2.326,4636,0,52
5/29/2019,2,19.79,20.88,10021,2.326,4636,1,51.1
5/29/2019,3,20.13,20.92,9996,2.326,4636,1,50
5/29/2019,4,21.14,20.93,10165,2.326,4636,0,50
5/29/2019,5,21.33,21.22,10401,2.326,4636,0,50
5/29/2019,6,21.69,25.97,11657,2.326,4636,0,50
5/29/2019,7,25.96,32.8,12576,2.326,4636,0,50
5/29/2019,8,24.83,29.22,12690,2.326,4636,0,51.1
5/29/2019,9,23.08,27.37,12717,2.326,4636,1,51.1
5/29/2019,10,22.05,29.99,12668,2.326,4636,0,52
5/29/2019,11,21.24,28.91,12633,2.326,4636,1,53.1
5/29/2019,12,22.02,25.54,12549,2.326,4636,1,54
5/29/2019,13,20.96,25.66,12529,2.326,4636,1,54
5/29/2019,14,19.97,26.13,12439,2.326,4636,1,54
5/29/2019,15,20.04,26.29,12473,2.326,4636,1,54
5/29/2019,16,20.26,26.22,12710,2.326,4636,1,53.1
5/29/2019,17,18.94,30.47,13221,2.326,4636,1,52
5/29/2019,18,19.22,27.51,13530,2.326,4636,1,52
5/29/2019,19,20.24,26.86,13535,2.326,4636,1,51.1
5/29/2019,20,20.55,28.49,13402,2.326,4636,1,51.1
5/29/2019,21,19.18,26.89,12660,2.326,4636,1,51.1
5/29/2019,22,16.62,23.36,11460,2.326,4636,1,51.1
5/29/2019,23,15.52,22.14,10580.9167,2.326,4636,0,52
5/29/2019,24,12.3,20.95,10033,2.337,3272,1,52
5/30/2019,1,15.14,20.58,9944,2.337,3272,1,52
5/30/2019,2,16.35,19.81,9741,2.337,3272,1,52
5/30/2019,3,17.08,20.42,9905,2.337,3272,1,52
5/30/2019,4,16.75,17.92,9915,2.337,3272,1,52
5/30/2019,5,18.52,20.56,10386,2.337,3272,1,52
5/30/2019,6,16.32,22.71,11400,2.337,3272,1,53.1
5/30/2019,7,18.23,22.45,12388,2.337,3272,1,54
5/30/2019,8,17.77,24.19,12599,2.337,3272,1,55
5/30/2019,9,18.86,24.49,12630,2.337,3272,1,55.9
5/30/2019,10,18.19,23.49,12640,2.337,3272,1,55.9
5/30/2019,11,18.21,23.71,12557,2.337,3272,1,60.1
5/30/2019,12,19.18,22.44,12482,2.337,3272,1,59
5/30/2019,13,19.87,22.93,12478,2.337,3272,1,62.1
5/30/2019,14,17.59,23.99,12525,2.337,3272,1,61
5/30/2019,15,16.75,23,12659,2.337,3272,1,64.9
5/30/2019,16,17.95,24.61,12725,2.337,3272,1,64
5/30/2019,17,16.56,24.57,12914,2.337,3272,1,64
5/30/2019,18,16.63,24.66,13208,2.337,3272,1,64
5/30/2019,19,17.99,24.6,13410,2.337,3272,1,63
5/30/2019,20,17.09,26.08,13467,2.337,3272,1,62.1
5/30/2019,21,13.57,22.03,12760,2.337,3272,0,60.1
5/30/2019,22,5.92,21.09,11883,2.337,3272,0,59
5/30/2019,23,0.72,20.88,10898,2.337,3272,0,57.9
5/30/2019,24,7.59,16.9,9762,2.288,3311,0,57.9
5/31/2019,1,-0.12,15.26,9494,2.288,3311,0,57.9
5/31/2019,2,-2.62,14.29,9281,2.288,3311,0,57.9
5/31/2019,3,2.39,14.95,9472,2.288,3311,0,57.9
5/31/2019,4,2.9,14.84,9580,2.288,3311,1,59
5/31/2019,5,15.21,16.22,10188,2.288,3311,0,61
5/31/2019,6,17.5,20.93,11292,2.288,3311,1,64
5/31/2019,7,23.34,21.48,12192,2.288,3311,1,68
5/31/2019,8,18.85,20.92,12366,2.288,3311,1,72
5/31/2019,9,26.36,22.95,12327,2.288,3311,1,73
5/31/2019,10,26.89,21.89,12431,2.288,3311,1,75
5/31/2019,11,31.4,22.15,12477,2.288,3311,1,63
5/31/2019,12,27.66,21.87,12426,2.288,3311,1,60.1
5/31/2019,13,25.87,21.55,12546,2.288,3311,0,62.1
5/31/2019,14,21.43,22.98,12601,2.288,3311,1,62.1
5/31/2019,15,20.33,23.73,12774,2.288,3311,1,63
5/31/2019,16,30.47,25.82,13183,2.288,3311,1,64
5/31/2019,17,37.53,29.57,13493,2.288,3311,0,63
5/31/2019,18,31.31,24.09,13570,2.288,3311,1,63
5/31/2019,19,29.33,22.07,13491,2.288,3311,1,62.1
5/31/2019,20,30.49,22,13541,2.288,3311,1,61
5/31/2019,21,30.19,22.02,13034,2.288,3311,1,59
5/31/2019,22,32.53,21.98,11960,2.288,3311,1,61
5/31/2019,23,31.6,20.98,10847,2.288,3311,1,61
5/31/2019,24,40.16,18.47,10004,2.138,1953,1,61
6/1/2019,1,21.84,16.55,9457,2.138,1953,1,60.1
6/1/2019,2,16.59,14.98,9506,2.138,1953,1,
6/1/2019,3,18.62,15.55,9518,2.138,1953,1,59
6/1/2019,4,19.69,14.98,9529,2.138,1953,0,60.1
6/1/2019,5,20.2,15.26,9548,2.138,1953,1,57
6/1/2019,6,21.28,16.31,10026,2.138,1953,0,60.1
6/1/2019,7,20.2,19.03,10412,2.138,1953,1,61
6/1/2019,8,21.86,19.08,10959,2.138,1953,1,62.1
6/1/2019,9,25.77,20.92,10999,2.138,1953,1,61
6/1/2019,10,20.58,20.92,10850,2.138,1953,1,59
6/1/2019,11,17.76,20.9,10863,2.138,1953,1,62.1
6/1/2019,12,17.48,20.91,10889,2.138,1953,1,62.1
6/1/2019,13,20.07,20.92,11002,2.138,1953,0,63
6/1/2019,14,22.18,20.83,11263,2.138,1953,1,59
6/1/2019,15,24.21,21,11571,2.138,1953,1,57.9
6/1/2019,16,24.64,23.58,11966,2.138,1953,1,57
6/1/2019,17,36.49,26.23,12326,2.138,1953,0,57
6/1/2019,18,26.89,23.71,12537,2.138,1953,0,55.9
6/1/2019,19,25.45,21.98,12569,2.138,1953,1,55.9
6/1/2019,20,22.08,24.25,12682,2.138,1953,0,55
6/1/2019,21,22.61,20.97,12307,2.138,1953,1,54
6/1/2019,22,20.51,20.95,11450,2.138,1953,1,54
6/1/2019,23,18.72,20.97,10508.0833,2.138,1953,1,54
6/1/2019,24,17.13,19.13,9987,2.138,1628,1,55
6/2/2019,1,16,18.39,9537,2.138,1628,1,54
6/2/2019,2,16.8,16.71,9533,2.138,1628,1,54
6/2/2019,3,15.99,16.88,9600,2.138,1628,1,54
6/2/2019,4,17.56,16.79,9861,2.138,1628,1,53.1
6/2/2019,5,18.82,16.03,9695,2.138,1628,1,54
6/2/2019,6,20.29,16.75,9908,2.138,1628,1,54
6/2/2019,7,22.25,18.42,10070,2.138,1628,0,54
6/2/2019,8,30.36,20.64,10632,2.138,1628,1,54
6/2/2019,9,18.94,21.06,10814,2.138,1628,1,55.9
6/2/2019,10,20.75,20.35,10967,2.138,1628,1,57
6/2/2019,11,19.54,20.76,10887,2.138,1628,1,59
6/2/2019,12,19.83,21.16,10865,2.138,1628,1,60.1
6/2/2019,13,22.79,21.18,10975,2.138,1628,1,61
6/2/2019,14,25.42,20.85,11253,2.138,1628,1,61
6/2/2019,15,23.41,22.31,11703,2.138,1628,1,57.9
6/2/2019,16,31.05,23.48,12312,2.138,1628,0,57
6/2/2019,17,39.27,25.72,13016,2.138,1628,0,57
6/2/2019,18,42.29,24.67,13380,2.138,1628,0,59
6/2/2019,19,37.31,25.64,13428,2.138,1628,1,59
6/2/2019,20,39.29,30.61,13419,2.138,1628,0,57
6/2/2019,21,41.21,23.8,12815,2.138,1628,1,57
6/2/2019,22,35.94,20.3,11630,2.138,1628,1,57.9
6/2/2019,23,27.04,20.37,10725.1667,2.138,1628,0,57.9
6/2/2019,24,19.24,20.51,10121,2.138,3877,0,60.1
6/3/2019,1,18.54,18.16,10015,2.138,3877,1,63
6/3/2019,2,17.58,18.15,10031,2.138,3877,0,61
6/3/2019,3,18.55,16.74,10144,2.138,3877,1,59
6/3/2019,4,19.51,16.64,10339,2.138,3877,0,59
6/3/2019,5,21.87,18.16,10470,2.138,3877,0,59
6/3/2019,6,35.39,22.15,11156,2.138,3877,0,59
6/3/2019,7,41.43,27.58,11925,2.138,3877,0,61
6/3/2019,8,33.63,24.57,11811,2.138,3877,1,63
6/3/2019,9,27.65,21.56,11596,2.138,3877,1,66
6/3/2019,10,20.52,22.13,11514,2.138,3877,1,68
6/3/2019,11,30.94,22.42,11557,2.138,3877,1,69.1
6/3/2019,12,25.8,21.57,11544,2.138,3877,0,71.1
6/3/2019,13,24.17,22.69,11698,2.138,3877,1,72
6/3/2019,14,19.12,22.83,11762,2.138,3877,1,73
6/3/2019,15,22.26,22.65,11944,2.138,3877,0,72
6/3/2019,16,34.73,24.35,12509,2.138,3877,0,71.1
6/3/2019,17,35.7,28.01,13053,2.138,3877,0,68
6/3/2019,18,37.59,31.2,13397,2.138,3877,0,66
6/3/2019,19,43.96,27.45,13397,2.138,3877,0,64
6/3/2019,20,42.33,29.79,13357,2.138,3877,0,62.1
6/3/2019,21,33.38,26.42,12738,2.138,3877,0,60.1
6/3/2019,22,26.68,23.03,11525,2.138,3877,1,59
6/3/2019,23,16.51,22.39,10575.6667,2.138,3877,0,57.9
6/3/2019,24,19.03,20.52,10037,2.21,3562,1,57
6/4/2019,1,18.67,19.38,9999,2.21,3562,1,55.9
6/4/2019,2,18.74,18.28,9982,2.21,3562,1,55.9
6/4/2019,3,18.53,18.29,10164,2.21,3562,0,55
6/4/2019,4,18.49,18.44,10306,2.21,3562,0,55
6/4/2019,5,19.12,22.35,10398,2.21,3562,0,55
6/4/2019,6,4.16,24.87,11127,2.21,3562,1,55.9
6/4/2019,7,18.19,29.57,11780,2.21,3562,1,57.9
6/4/2019,8,17.14,23.48,11642,2.21,3562,1,62.1
6/4/2019,9,14.42,21.18,11452,2.21,3562,0,64
6/4/2019,10,4.76,21.46,11686,2.21,3562,0,66.9
6/4/2019,11,10.28,21.03,12196,2.21,3562,1,68
6/4/2019,12,16.9,21.05,12301,2.21,3562,0,68
6/4/2019,13,12.81,22.56,12306,2.21,3562,0,71.1
6/4/2019,14,1.23,24.51,12401,2.21,3562,0,72
6/4/2019,15,9.87,23.51,12552,2.21,3562,0,70
6/4/2019,16,15.65,27.97,12578,2.21,3562,0,71.1
6/4/2019,17,17.49,29.04,13029,2.21,3562,1,70
6/4/2019,18,19.33,32.08,13299,2.21,3562,1,69.1
6/4/2019,19,20.56,30.59,13351,2.21,3562,1,69.1
6/4/2019,20,20.4,33.95,13440,2.21,3562,1,69.1
6/4/2019,21,18.98,29.09,12834,2.21,3562,1,66.9
6/4/2019,22,17.29,21.66,11651,2.21,3562,1,64.9
6/4/2019,23,13.33,23.04,10713.0833,2.21,3562,1,64
6/4/2019,24,14.66,19.48,10194,2.228,2273,1,63
6/5/2019,1,16.45,19.01,10065,2.228,2273,1,61
6/5/2019,2,16.36,17.64,9885,2.228,2273,1,61
6/5/2019,3,16.16,17.55,9818,2.228,2273,1,61
6/5/2019,4,17.16,17.84,10060,2.228,2273,1,63
6/5/2019,5,15.88,19.78,10317,2.228,2273,1,66.9
6/5/2019,6,19.25,22.86,11447,2.228,2273,1,68
6/5/2019,7,21.05,26.38,12418,2.228,2273,1,69.1
6/5/2019,8,18.66,22.62,12675,2.228,2273,1,73
6/5/2019,9,19.93,25.59,12751,2.228,2273,1,75
6/5/2019,10,17.53,22.93,12725,2.228,2273,1,77
6/5/2019,11,16.01,24.33,12754,2.228,2273,1,80.1
6/5/2019,12,16.19,25,12941,2.228,2273,1,82
6/5/2019,13,19.08,29.72,13434,2.228,2273,1,82.9
6/5/2019,14,22.08,28.02,13845,2.228,2273,1,82.9
6/5/2019,15,27.3,29.72,14203,2.228,2273,0,81
6/5/2019,16,23.99,31.16,14601,2.228,2273,1,80.1
6/5/2019,17,21.23,30.7,15000,2.228,2273,1,78.1
6/5/2019,18,20.92,32.3,14973,2.228,2273,1,77
6/5/2019,19,20.77,32.64,14907,2.228,2273,1,75
6/5/2019,20,25.34,30.09,14900,2.228,2273,0,73.9
6/5/2019,21,21.62,28.49,14196,2.228,2273,1,71.1
6/5/2019,22,18.11,25.01,12892,2.228,2273,1,69.1
6/5/2019,23,15.39,24.84,11753.25,2.228,2273,0,69.1
6/5/2019,24,13.83,20.49,11177,2.302,1862,1,68
6/6/2019,1,17,18.77,10580,2.302,1862,1,69.1
6/6/2019,2,17.05,17.77,10405,2.302,1862,1,71.1
6/6/2019,3,16.21,17.48,10499,2.302,1862,1,71.1
6/6/2019,4,17.05,17.5,10743,2.302,1862,1,71.1
6/6/2019,5,16.82,18.99,11260,2.302,1862,1,70
6/6/2019,6,18.31,21.76,12545,2.302,1862,1,69.1
6/6/2019,7,22.15,25.76,13705,2.302,1862,1,72
6/6/2019,8,22.08,24.49,14236,2.302,1862,1,75
6/6/2019,9,20.23,22.69,14366,2.302,1862,1,77
6/6/2019,10,21.79,24.88,14296,2.302,1862,1,68
6/6/2019,11,20.98,23.84,14252,2.302,1862,1,68
6/6/2019,12,18.87,24.43,14293,2.302,1862,1,66.9
6/6/2019,13,19.71,25.36,14483,2.302,1862,1,69.1
6/6/2019,14,19.16,25.54,14580,2.302,1862,1,68
6/6/2019,15,19.41,25.58,14777,2.302,1862,1,64.9
6/6/2019,16,25.94,30.2,15119,2.302,1862,0,64
6/6/2019,17,21.8,32.5,15509,2.302,1862,0,64.9
6/6/2019,18,21.23,29.45,15619,2.302,1862,1,64.9
6/6/2019,19,23.64,26.28,15472,2.302,1862,1,64.9
6/6/2019,20,21.47,26,15314,2.302,1862,1,64.9
6/6/2019,21,20.46,22.67,14679,2.302,1862,1,64.9
6/6/2019,22,20.85,21.08,13308,2.302,1862,1,64.9
6/6/2019,23,18.69,20.21,11904.5,2.302,1862,1,66.9
6/6/2019,24,16.48,18.05,10873,2.148,1909,1,68
6/7/2019,1,17.1,16.34,10496,2.148,1909,1,66.9
6/7/2019,2,15.9,15.56,10382,2.148,1909,1,66.9
6/7/2019,3,8.31,14.32,10213,2.148,1909,0,66.9
6/7/2019,4,6.63,15.03,10338,2.148,1909,1,64.9
6/7/2019,5,16.03,16.48,10658,2.148,1909,1,64
6/7/2019,6,19.08,19.96,11729,2.148,1909,1,68
6/7/2019,7,23.72,22.36,12642,2.148,1909,0,70
6/7/2019,8,23.02,21.85,12848,2.148,1909,1,72
6/7/2019,9,20.93,21.98,12891,2.148,1909,1,72
6/7/2019,10,28.33,20.74,13106,2.148,1909,1,71.1
6/7/2019,11,23.25,21.42,13279,2.148,1909,1,72
6/7/2019,12,20.87,20.53,13419,2.148,1909,1,66.9
6/7/2019,13,20.58,24.03,13691,2.148,1909,1,69.1
6/7/2019,14,25.07,22.63,14018,2.148,1909,1,69.1
6/7/2019,15,24.07,22.39,14363,2.148,1909,0,68
6/7/2019,16,28.94,24.89,14709,2.148,1909,1,70
6/7/2019,17,23.32,26.17,14873,2.148,1909,1,71.1
6/7/2019,18,25.43,24.84,14838,2.148,1909,0,72
6/7/2019,19,21.84,23.38,14592,2.148,1909,1,72
6/7/2019,20,20.72,24.45,14424,2.148,1909,1,70
6/7/2019,21,21.5,23.16,13973,2.148,1909,1,68
6/7/2019,22,24.11,22.44,12869,2.148,1909,1,66
6/7/2019,23,19.71,21.61,11604.5,2.148,1909,1,66
6/7/2019,24,24.05,18.96,10615,1.97,2042,1,66
6/8/2019,1,18.26,16.92,9959,1.97,2042,1,66.9
6/8/2019,2,16.84,15.3,9800,1.97,2042,1,66
6/8/2019,3,16.77,15.14,9606,1.97,2042,1,66.9
6/8/2019,4,15.43,14.97,9705,1.97,2042,1,63
6/8/2019,5,15.88,15.24,9912,1.97,2042,1,64
6/8/2019,6,18.77,15.15,9943,1.97,2042,1,66
6/8/2019,7,23.01,17.5,10459,1.97,2042,1,68
6/8/2019,8,25.55,17.24,10938,1.97,2042,1,70
6/8/2019,9,21.13,18.81,11136,1.97,2042,1,69.1
6/8/2019,10,17.79,19.7,11208,1.97,2042,1,68
6/8/2019,11,20.52,19.73,11280,1.97,2042,1,69.1
6/8/2019,12,30.82,19.98,11370,1.97,2042,1,68
6/8/2019,13,23.43,19.35,11467,1.97,2042,1,68
6/8/2019,14,17.92,22.66,11703,1.97,2042,1,71.1
6/8/2019,15,20.29,27.26,12141,1.97,2042,1,71.1
6/8/2019,16,23.33,29.05,12812,1.97,2042,1,70
6/8/2019,17,33.97,30.78,13520,1.97,2042,1,71.1
6/8/2019,18,35.64,29.83,13896,1.97,2042,0,71.1
6/8/2019,19,31.66,28.61,13692,1.97,2042,1,66.9
6/8/2019,20,30.33,31.4,13422,1.97,2042,1,66
6/8/2019,21,23.48,25.77,13013,1.97,2042,1,68
6/8/2019,22,21.54,19.22,12010,1.97,2042,1,64.9
6/8/2019,23,19.71,18.74,10900.6667,1.97,2042,1,64.9
6/8/2019,24,25.09,18.78,10234,1.97,1998,0,64
6/9/2019,1,19.65,16.82,10172,1.97,1998,0,61
6/9/2019,2,18.29,16.79,9902,1.97,1998,1,57.9
6/9/2019,3,16.78,17.06,9939,1.97,1998,0,57
6/9/2019,4,16.65,16.36,9970,1.97,1998,0,57
6/9/2019,5,16.67,16.44,9945,1.97,1998,0,57.9
6/9/2019,6,18.6,16.03,9953,1.97,1998,0,64.9
6/9/2019,7,16.88,15.56,9862,1.97,1998,1,68
6/9/2019,8,21.37,18,10002,1.97,1998,1,69.1
6/9/2019,9,19.48,20.66,10315,1.97,1998,1,70
6/9/2019,10,16.91,18.19,10480,1.97,1998,1,72
6/9/2019,11,17.7,19.3,10688,1.97,1998,1,72
6/9/2019,12,18.46,21.19,10878,1.97,1998,1,71.1
6/9/2019,13,17.69,22.81,11047,1.97,1998,1,73
6/9/2019,14,18.29,20.66,11316,1.97,1998,1,72
6/9/2019,15,22.77,21.62,11822,1.97,1998,1,73.9
6/9/2019,16,31.89,25.59,12595,1.97,1998,0,75
6/9/2019,17,40.93,27.46,13463,1.97,1998,0,78.1
6/9/2019,18,44.76,26.56,13920,1.97,1998,0,75.9
6/9/2019,19,33.98,26.33,13818,1.97,1998,1,71.1
6/9/2019,20,33.44,27.19,13708,1.97,1998,1,69.1
6/9/2019,21,28.05,21.8,13190,1.97,1998,1,69.1
6/9/2019,22,17.34,19.26,11971,1.97,1998,1,64.9
6/9/2019,23,15.74,18.84,10792.25,1.97,1998,1,64
6/9/2019,24,15.89,16.57,10539,1.97,1894,1,62.1
6/10/2019,1,16.1,15.18,10416,1.97,1894,1,61
6/10/2019,2,15.99,15.01,10269,1.97,1894,1,60.1
6/10/2019,3,15.85,13.72,10335,1.97,1894,1,60.1
6/10/2019,4,15.96,15.06,10339,1.97,1894,1,57.9
6/10/2019,5,18.52,15.51,10615,1.97,1894,1,59
6/10/2019,6,24.73,19,11320,1.97,1894,0,61
6/10/2019,7,25.64,23.75,12266,1.97,1894,1,64.9
6/10/2019,8,21.01,22.9,12483,1.97,1894,1,66
6/10/2019,9,24.24,23.3,12651,1.97,1894,0,66.9
6/10/2019,10,27.03,24.7,12892,1.97,1894,1,68
6/10/2019,11,30.97,24.84,13139,1.97,1894,0,69.1
6/10/2019,12,33.01,24.24,13352,1.97,1894,1,68
6/10/2019,13,32.6,28.35,13662,1.97,1894,0,70
6/10/2019,14,26.97,28.66,14033,1.97,1894,1,73
6/10/2019,15,40.31,29.54,14537,1.97,1894,0,73.9
6/10/2019,16,41.43,31.23,14930,1.97,1894,0,71.1
6/10/2019,17,32.05,30.74,15401,1.97,1894,0,71.1
6/10/2019,18,36.32,27.06,15548,1.97,1894,0,70
6/10/2019,19,31.99,26.69,15364,1.97,1894,1,68
6/10/2019,20,32.98,28.89,15244,1.97,1894,1,66.9
6/10/2019,21,31.39,24.44,14525,1.97,1894,0,64.9
6/10/2019,22,28.54,20.53,13180,1.97,1894,0,63
6/10/2019,23,26.36,19.35,11961,1.97,1894,0,66
6/10/2019,24,20.01,19.63,11342,2.161,1708,1,63
